vendor_name,on_time_delivery_rate,average_delivery_delay_days,defect_rate,cancellation_rate,return_rate,compliance_score,order_volume,average_order_value,quote_rejection_rate,payment_delay_rate,historical_penalty_count,risk_label
Summit Industries 8789,0.8025450582179783,13,0.03887376019999262,0.09367774701358467,0.04349161861775391,61.19715191299244,2946,48169,0.20562628902293073,0.06759491577255322,3,medium
Atlas Solutions 7548,0.6859652429854096,30,0.22205258579860918,0.22534597697625283,0.23916789475274927,56.81301858400405,1547,160052,0.35015978767409467,0.11396727099752307,8,high
Vertex Distribution 309,0.9684710938557403,1,0.0,0.004416052356166901,0.05643925954337942,80.56536232391878,1091,472388,0.04979677821334465,0.031587467003208074,1,low
Zenith Enterprises 4439,0.7958548317881056,7,0.109603335926033,0.073841777703978,0.08292698706764352,82.91836015531734,2070,308009,0.09546014450677882,0.07927672751479443,11,medium
Saturn Technologies 8455,0.9849168843927116,4,0.023411990141749335,0.04424366814556203,0.017291311664242432,82.67823467412661,4858,383357,0.022573280483897822,0.022215217591216883,0,low
Vanguard Manufacturing 6180,0.8361935989536282,10,0.03413029206875472,0.06778626021540335,0.07472089436689722,84.95824917105978,1144,331049,0.17649358184249278,0.04747060631276838,4,medium
Jade Ventures 9636,0.769524756173904,16,0.09783934513823116,0.11069005795759539,0.08998336282289644,75.28311971756088,1350,370407,0.17476395470804923,0.0426438932530512,4,medium
Cobalt Group 909,0.6010858197458887,29,0.19067997498727493,0.12062450716820049,0.2660570085994233,60.250716190152204,459,189829,0.3846931562108285,0.13997673949528713,12,high
Delta Industries 6328,0.723793654761154,30,0.09125603880038607,0.17474900882132471,0.2021544182108638,54.07860962162528,1730,87967,0.1823849800188778,0.2416181748792828,10,high
Nova Global 1873,0.7837283387250691,4,0.05144010739061146,0.11610800817080938,0.04523403400821398,58.61236399333833,634,317008,0.12605121093907098,0.12217290815621154,3,medium
Crest Services 1817,0.9803585838606044,1,0.011104729320938499,0.0198343814446395,0.014439139863277217,80.27416054101066,1102,61467,0.05823656488593864,0.010579582559924583,1,low
Falcon Services 3571,0.9127115435426483,4,0.021691176677505357,0.013336541747352255,0.03566532600694317,87.73347859718909,4387,226007,0.013820736420166955,0.02356453861928188,3,low
Metro Systems 4224,0.43270593108220445,35,0.43448647690632053,0.4140840785068191,0.4254579908955429,16.918340126328197,388,8068,0.5719964047216104,0.33082225933194664,22,critical
Titan Resources 4274,0.581205999281025,17,0.18408158712554604,0.20208805348608613,0.19313634468039548,50.198588480614006,160,14957,0.20345826493396216,0.24389870904882405,12,high
Stellar Global 2601,0.21570958920691194,45,0.319087458103147,0.5004420914033468,0.23256002084572303,27.185550614245276,18,55000,0.42284701077108083,0.4756437866479125,47,critical
Atlantic Technologies 2909,0.8356741138473347,3,0.056119923235802775,0.07091837626685887,0.07089406014320267,74.4043037932824,1214,38516,0.19265148792551864,0.04239772696556561,10,medium
Neptune Industries 600,0.9359480851136048,3,0.03737678775958835,0.010679708434166248,0.04306738601284024,82.40381386097637,1715,67064,0.03912575739001302,0.039594672244243095,2,low
Pacific Global 5488,0.48161409187295157,57,0.5021845831279849,0.43721086894643285,0.4475012727684414,14.347276422926019,299,90506,0.5479977407133217,0.6056118356953664,22,critical
Alpha Partners 9445,0.6512778955411385,32,0.20691406608684623,0.22392097632058106,0.24000126746032252,54.22209997682335,1582,63523,0.30644006894709436,0.1529070609324541,19,high
Pacific Technologies 9572,0.8666648869028726,3,0.010894873941213875,0.0,0.009032373275299654,90.03069123421443,3990,381862,0.04522280336197109,0.01583833171863044,1,low
Apex Supplies 4908,0.7016905632814987,12,0.04939274536562778,0.13014961027466435,0.04864675291021959,82.07801308276944,2091,273392,0.11790091463759253,0.0693522676695417,4,medium
Summit Materials 7520,0.948646974878181,4,0.05184113729938369,0.03001341679729086,0.017165014688576303,87.68035600187658,5000,303733,0.06522356125789233,0.001710765119525879,1,low
Amber Corp 7670,0.8840173133324266,4,0.022155072119404276,0.048028167851526055,0.01861013673496701,93.49298449641316,2879,1000,0.01018327402299681,0.0103091129636033,2,low
Titan Technologies 7848,0.9686456243602001,2,0.03999630094033483,0.0,0.031769837098086194,87.76704453897322,399,231148,0.054392146199277285,0.015618801950358916,0,low
Atlantic Materials 9158,0.5747371654627381,35,0.2303035817024499,0.21868266473635445,0.13204901472201613,59.4055378512492,1759,113540,0.15472293902310355,0.1813209500980104,6,high
Vertex Corp 1798,0.9239222998321917,2,0.0077704446021678196,0.03465203510150696,0.04301649526724702,96.66352197728317,2149,399030,0.051013899214039475,0.029132340628408387,2,low
Orion Global 7252,0.9630865446537435,2,0.031990290761443406,0.006639706316603233,0.050859305658256894,97.96437993127736,4154,500000,0.034341381376200304,0.04353640046963951,1,low
Apex Solutions 8003,0.4295936693083432,53,0.3824730545059811,0.3186098528919027,0.4487540756566457,12.048478215243442,407,40249,0.7456377691800005,0.45240895136827447,34,critical
Titan Solutions 8526,0.96357544725948,2,0.023045410207006373,0.02175289699334242,0.0,94.70354317857654,2280,338507,0.015320841254447232,0.021329743410464265,2,low
Onyx Resources 9812,0.9455182967823729,2,0.016986084412302285,0.001869620000066679,0.0,82.11505380809355,1791,73972,0.010306643487900443,0.04316498104067841,2,low
Apex Group 3502,0.8222131329462354,10,0.12090565808196295,0.09112255328660167,0.05558900774827201,75.36293438944907,1527,362155,0.15030896224493698,0.1528591146986625,3,medium
Orion Networks 3403,0.5853976473257638,36,0.13296505421450017,0.21794549422019222,0.14691763532343094,43.2635478243928,185,80136,0.38246701178951914,0.26626133728712514,13,high
Vertex Ventures 5033,0.8724020844139884,0,0.03220216894401463,0.05036498341809689,0.010330090503713456,85.0678056694431,1679,349967,0.0246023565340553,0.010018940103766456,1,low
Quantum Solutions 4551,0.8915208113299916,12,0.07609151503022271,0.04021222094198707,0.05070051331187736,70.87483306267693,2473,187886,0.14681456223800357,0.11557031535273458,10,medium
Sigma Resources 824,0.8546690306422389,15,0.09798272270488348,0.10360973061138513,0.14869757204556988,63.46112146904367,2104,115935,0.1972082613016545,0.05822652293942269,7,medium
Neptune Supplies 3114,0.7291307652161436,10,0.21799052598896634,0.22987466622644134,0.17899030562953203,44.3329628689933,1225,1000,0.3959894991327389,0.25822401204435397,16,high
Global Supplies 4348,0.8881901512203708,2,0.032511875590083186,0.008027853011710225,0.01488763044223826,96.03791669034985,968,93714,0.01608707514938015,0.017561014079590993,3,low
Delta Solutions 5941,0.7524784038182557,10,0.09981795044594102,0.04843961008663093,0.07630956673704459,72.59449438901916,1795,54761,0.08354699093599545,0.06396993072858484,7,medium
Mercury Ventures 8100,0.9324369173913808,2,0.046299267573284314,0.03373220956385254,0.06347959551728373,97.27076970569586,5000,170005,0.0208671833430505,0.03990265206325571,0,low
Global Solutions 9042,0.7332575993074001,8,0.11253149566662642,0.02980288692545026,0.06825612284122194,75.65444109219204,652,1000,0.10146553610565996,0.11976915934684468,12,medium
Crest Manufacturing 7423,0.8550915655529987,1,0.026078460196484236,0.04250423162828064,0.0,97.64248880269848,3550,202339,0.040964887783227676,0.05003369900736033,0,low
Sapphire Trading 7574,0.7085071662945202,11,0.07812112074844453,0.10993285562262735,0.18224854651568373,68.1455787913483,580,155362,0.14850496643079034,0.137509230193216,4,medium
Phoenix Solutions 8555,0.9387628244539993,0,0.03253201428334565,0.03408140134893164,0.0514317217429881,81.17170789877538,1329,361685,0.02132183096094903,0.025414396289313745,2,low
Apex Systems 5910,0.6290678792661893,19,0.21876974475462732,0.17386998227561995,0.19752484439315487,64.20975885418954,1536,113307,0.22172368101509662,0.2648152545503812,10,high
Orion Materials 6877,0.7228869481023874,11,0.08377557663053686,0.05101445619924453,0.13891426014149463,74.60316913131528,1929,302685,0.06583588942194728,0.12857381031025988,8,medium
Omega Technologies 5949,0.9187555234143002,1,0.04579790959294885,0.013892868029181847,0.007440074643755929,79.85036397169827,3870,99045,0.012858822164220334,0.03445831219838992,2,low
Sapphire Group 1266,0.8800600142564462,5,0.029221994137281992,0.0026165789666503284,0.03865256021177729,96.46249179535582,727,119681,0.04259762174894241,0.003404529655994255,2,low
Delta Supplies 1581,0.6169331953452031,35,0.20590892958216253,0.2230965772577148,0.16160974649774687,42.89594383452921,200,45630,0.3818839083261945,0.21385230583256462,8,high
Metro Corp 4097,0.7141523690608165,3,0.06050476334704482,0.07461493076112181,0.05347603103762571,83.72495660275382,1652,341639,0.11789655564878482,0.0837879893722208,1,medium
Global Ventures 5269,0.956676791588643,4,0.022985442766395883,0.03396605035064522,0.028083208835983833,82.79699416173504,1589,77944,0.05687727915388987,0.005992796511817951,3,low
Pacific Global 650,0.8764366424149531,4,0.0316383869366117,0.042411425681843445,0.03930290540408307,94.69157373834078,624,83539,0.05444998679895597,0.046556420385967176,2,low
Core Corp 7770,0.9184452548317411,2,0.015115624644321805,0.023105426431913958,0.022204369262306196,91.54694045193409,3269,377571,0.05554233054011752,0.02018158886465417,2,low
Core Global 4017,0.8190221484183495,9,0.02666424622378088,0.05485117253989415,0.12230228791152145,61.28419825761511,1863,272975,0.1279808540646938,0.13678415840794567,8,medium
Sapphire Partners 6894,0.9338967751254731,4,0.011323734774047908,0.01857148671693211,0.032071320517814854,88.26657860105837,1501,404462,0.0001460762045504343,0.042669515098857545,3,low
Sigma Solutions 7057,0.2993602211832756,34,0.23094379631014278,0.26165184674830183,0.4601773546519189,43.578655792068346,287,35132,0.4236164631765898,0.266806192543146,43,critical
Phoenix Materials 9884,0.8522051768210727,15,0.05014711042144183,0.09860311227203372,0.09249685273629243,74.26888329135899,1544,302788,0.15057942595941787,0.04349980841925634,6,medium
Omega Logistics 690,0.7146004958789441,11,0.18098733409499226,0.11294465841751744,0.2643336040631459,56.936282924833264,1644,171835,0.12819683702358742,0.22040148839772022,15,high
Global Distribution 8292,0.811881794324598,13,0.07692114955317071,0.10068244647006257,0.048502900608403066,75.0549881774547,2873,329984,0.07714812368338728,0.04767619902260335,7,medium
Amber Materials 8897,0.8972947174243662,0,0.030341792552765062,0.0233752356090391,0.03616837722193482,100.0,3443,450278,0.0,0.04799169774821876,3,low
Pinnacle Resources 3015,0.9481345555641397,1,0.04680287456732695,0.018524321071768282,0.020393610967898605,96.27891632215093,3000,439012,0.017539314252842983,0.009547277655613943,1,low
Metro Enterprises 4955,0.8666730234210783,5,0.08541219678301748,0.08171804435173292,0.10056577689974812,65.0383324322229,2031,70760,0.1373192978904707,0.05979716837467405,8,medium
Pinnacle Corp 2588,0.8424856385176603,11,0.022080665264075212,0.0449071711184938,0.06612468077679347,78.0361102139766,1473,57155,0.06734372616965584,0.04746190828081088,12,medium
Delta Networks 8389,0.9444151779753206,2,0.024699074281035488,0.00866020411316638,0.03231546583907309,84.090190776682,3948,476130,0.03236234041311503,0.0092805391359992,0,low
Sapphire Manufacturing 1505,0.6687860328128095,15,0.1661705772176504,0.152302259160559,0.19840402892020761,62.940166225916876,894,19535,0.4125847914830448,0.2490428394005386,15,high
Atlantic Resources 2902,0.5561462458865247,24,0.4832509843654281,0.23994252278022127,0.24958484640797793,32.710332089011615,287,76433,0.4473863192923882,0.41259723172041324,22,critical
Sapphire Distribution 6738,0.9884950618864358,4,0.010776857202136184,0.039651185102102034,0.003304019482630838,94.60722649851417,1135,233827,0.06167744039912903,0.028991828111599234,1,low
Onyx Components 6782,0.872745911581341,5,0.04629641842966705,0.04894789073821293,0.03994006306499964,80.21737131464477,5000,452430,0.00013975492113229866,0.04637953832353016,2,low
Apex Resources 738,0.9027788025765219,4,0.03925909228758364,0.04431874944904929,0.012355031399140785,94.11202551424037,5000,500000,0.05177039327370586,0.01507911064307092,1,low
Core Resources 158,0.8650778214099534,5,0.015957963491023023,0.04256645767526945,0.016119682316898906,89.25087387127459,1284,500000,0.08539924048722311,0.030848334074045865,0,low
Phoenix Logistics 7608,0.8621464693471117,3,0.0238866357974424,0.04432904732257416,0.055587202793191036,97.04359903365877,1635,403531,0.06820864439370643,0.03253894482200412,2,low
Granite Ventures 5618,0.3564789770545491,52,0.36628604305598644,0.24377670536395937,0.20036724381393256,31.89448073783688,380,16756,0.6525741976901167,0.4359421364916029,5,critical
Atlantic Partners 400,0.7298763085071271,32,0.12588472407648074,0.17462232617341822,0.14332046282426772,60.842894512659896,2218,132650,0.32819351436809463,0.3051664861755788,18,high
Cobalt Ventures 4833,0.6606757003310252,19,0.1729004735050937,0.22485256516999325,0.25182576491688435,44.386824190084496,1584,58605,0.16105557312919663,0.1614633546342122,12,high
Titan Materials 6789,0.8657688743819765,2,0.03384868184000348,0.012809179494088377,0.024540182656850745,92.85234660058349,2741,171285,0.009101261434782413,0.01756451307477803,0,low
Apex Solutions 7890,0.766229384007585,11,0.110544076949346,0.03582972719898054,0.09087440695238821,73.7650424334227,3821,141908,0.14711944802827745,0.07516276066627567,3,medium
Jade Networks 235,0.8392806522933939,6,0.12092516752154123,0.10462179630972065,0.041449431062092805,73.08125269933785,2423,183795,0.19025525216010925,0.06350838516883515,4,medium
Pacific Group 6612,0.9735777650844998,4,0.003284221741218332,0.045671217681908315,0.03269549619221395,83.56401143720441,2804,110452,0.07007714715320057,0.04746110964840051,2,low
Atlantic Industries 6714,0.992837187520437,0,0.019709538660425036,0.026473850970431645,0.04772884103329919,82.09064125222604,1367,1993,0.07628020193096759,0.03897872816962358,2,low
Mercury Logistics 8364,0.4161336694654733,60,0.24896457588218698,0.40139714911571217,0.41915980404748976,31.28203003577526,821,81854,0.4273386282243147,0.5982680427598115,11,critical
Sapphire Partners 4020,0.8601653652929387,3,0.04125065863995385,0.03481194094724987,0.029381794808828913,88.93724362366467,1771,314074,0.07287664748036685,0.028063256213240906,0,low
Zenith Components 7181,0.8383432507871271,1,0.041674815426789386,0.016744078353905317,0.023704904271121596,99.22103940453889,2021,267201,0.031039363864536883,0.044621938469837474,1,low
Delta Corp 2744,0.6099957060575459,30,0.1844287352980136,0.22339915626446802,0.09523041154975637,59.78082804457235,1499,143297,0.1322326502708722,0.1831031984843324,19,high
Atlantic Services 6910,0.8720074656767314,4,0.009402762031631626,0.0008369535406801542,0.03226251465564245,90.1008807284866,778,14926,0.07402976369824849,0.0,2,low
Stellar Services 3873,0.9049708641449213,0,0.019127323149790293,0.015982368148261754,0.040577563151257524,96.14365366083153,4475,500000,0.0,0.001836131414211001,1,low
Amber Components 1828,0.4683168422352658,38,0.45598495734273614,0.40820552669143495,0.528451696667333,16.510924183935636,520,92108,0.6504419906025312,0.3493163511257607,25,critical
Atlas Corp 1181,0.9841878665177117,2,0.011018744893530056,0.0033619964278904946,0.05346526742103795,81.48676936881215,4639,316765,0.061546698333260895,0.03823001665953662,1,low
Stellar Trading 4601,0.8409083317871675,7,0.12015759714949639,0.047276665712839755,0.08465961019059745,86.32486210992835,2449,235296,0.12266095451922927,0.05375514621252542,5,medium
Pinnacle Ventures 1200,0.9147103956592773,3,0.017267110932278857,0.05122454152588355,0.04900991179734035,88.98203989759799,788,442458,0.026804403112883624,0.0278349385562092,1,low
Titan Partners 824,0.812719436370727,8,0.06117311432306492,0.12013752365830782,0.13799516312393464,82.0358708309899,2370,213434,0.11407489285622967,0.09438630726963557,5,medium
Core Industries 3888,0.9680902840354247,2,0.014890485642007166,0.04005590886063884,0.049733364076736904,90.41382208300017,3847,417298,0.013272465293125115,0.017122567520259986,3,low
Pacific Logistics 7531,0.9354556214076368,2,0.03684223286346624,0.021424493479854353,0.007829765831653405,96.32523201413825,1696,239904,0.021304079960010824,0.013738213992312679,1,low
Vertex Distribution 2672,0.642339177265246,9,0.08573461457327189,0.16299386299937532,0.1566754231002197,60.98489670244742,439,50880,0.16821879967991019,0.24082657574309482,12,high
Vertex Ventures 337,0.5901256572831807,10,0.16515057185064536,0.15601511735208506,0.14255084438486765,60.36041470910674,616,94206,0.37621210167585456,0.07312250979810217,21,high
Metro Services 2175,0.6941857346956527,16,0.16745665602620668,0.15256029297990473,0.2621289740194263,39.816249694002956,646,134735,0.24923950461796665,0.18687747473689573,11,high
Crest Distribution 6815,0.8393142718858756,7,0.07074674462644136,0.09852990134031694,0.07271368662243288,85.26906268067758,689,342247,0.10764781930910113,0.04692440210334259,9,medium
Granite Networks 7756,0.7769435924170843,13,0.03572951892518379,0.09522641277106489,0.04760377592748663,76.93400036508169,966,215464,0.18196994406585998,0.12082652264958707,10,medium
Peak Technologies 5523,0.7774140948442552,2,0.0950278201257901,0.11832773438364527,0.08044812816208749,71.08754584800336,197,16266,0.17585118099567704,0.09344114163181935,9,medium
Delta Partners 4576,0.8718202097053068,1,0.019918980670389337,0.02857529139683712,0.055655818050886374,93.91445862690136,4394,278357,0.0275816316477343,0.007709911390035115,2,low
Pinnacle Distribution 1683,0.8600315921541004,4,0.014496925737866696,0.026246666764773458,0.032024399626050803,80.02651264120404,1340,500000,0.03045668000574691,0.028082279778278228,1,low
Zenith Resources 138,1.0,3,0.043369244969196315,0.034955401342697694,0.05432758198248525,83.7081076857831,2106,352397,0.03979992103660073,0.016162194094741615,3,low
Neptune Distribution 9770,0.7040752634597692,29,0.11512262481189506,0.13319638136549833,0.27213851881429735,62.70195087090701,294,58705,0.1961375068575317,0.2879445668621133,11,high
Granite Partners 8738,0.706295311052158,6,0.08173051715503764,0.08112127330672951,0.07910264448615197,80.79103581784659,828,363217,0.17971384209927438,0.09272821817721624,7,medium
Atlas Trading 9492,0.5181733757859998,19,0.11717302213963876,0.22740659602878066,0.1087916515073363,50.95828550000707,637,165174,0.3059303467230801,0.256412307399275,14,high
Atlantic Resources 2743,0.6122877526698722,29,0.12306044678090636,0.1894388945134646,0.2950579049689726,51.69893486090675,868,47364,0.30275388218885135,0.2565218881922132,7,high
Phoenix Global 3175,0.8463121604651402,1,0.03619722465721422,0.05261279096792473,0.044783354428283406,83.33536637885125,801,97755,0.00015428558532926562,0.04725977448910699,1,low
Onyx Materials 1642,0.8875574810204877,4,0.004142677635415414,0.018177756835751457,0.023720721898186026,87.82778432497386,2795,324261,0.056708350210699796,0.04640693151856487,2,low
Eagle Materials 4694,0.7817837108609764,13,0.042528711980932644,0.08413152647846472,0.06473541093457878,63.68507222059637,2826,86626,0.18965140301235137,0.13740281271792487,4,medium
Vanguard Solutions 3640,0.7868925333073893,0,0.023117221029814762,0.0470720806119376,0.13827595380701127,68.08471199698467,718,128720,0.08302528656269458,0.05960963069533293,9,medium
Global Materials 4593,0.6334467055055668,35,0.21374035679843725,0.1356533550851211,0.2645490902286747,41.48625096987593,950,99325,0.3111100327751679,0.2002304927969135,17,high
Eagle Global 6381,0.8545245147256693,3,0.04709399016323668,0.006076788303762845,0.005722015864105522,94.85024712813662,3720,313615,0.03960356909006109,0.05541659313185322,1,low
Granite Services 1306,0.8692690591408508,3,0.023725367945897125,0.030857253133854578,0.015842374647314736,84.59398796509211,732,357020,0.029501244653511786,0.009034731374751465,2,low
Mercury Systems 9511,0.8934893642044714,1,0.017696509007736,0.007449818553669345,0.03278755479961579,86.9655967647398,561,443835,0.03742255994401753,0.010091180621432895,3,low
Quantum Logistics 8504,0.9622730026290652,3,0.0418627443096594,0.04425761295673149,0.050883207572201945,94.80570540076543,4025,395509,0.04547514590001005,0.040198685874652564,3,low
Neptune Trading 7282,0.773546592322563,10,0.036425812485812684,0.05758114495176605,0.14849914186112734,82.86214732588276,2647,87638,0.10092137285101242,0.13031023396353186,11,medium
Amber Materials 1233,0.4632155581111375,31,0.08757072719069507,0.3304027715222902,0.3203595600661251,14.889907955169233,348,31141,0.6479482666403205,0.3753014379770522,46,critical
Atlantic Manufacturing 3764,0.9961191253948655,4,0.016107242079410337,0.023534713821946687,0.05574099187997653,90.55690402900488,970,1047,0.05188721152201735,0.037668420665014676,2,low
Cobalt Industries 4229,0.9799520715710155,2,0.038083814840539805,0.023210730789742774,0.0,85.17613085806246,2834,386965,0.014362619812053192,0.03503054377425971,3,low
Nova Logistics 1565,0.7335886412787709,15,0.12353365021701034,0.10832730437123392,0.15003731139291965,66.13405394718407,959,296094,0.2207310010071289,0.100353763168812,8,medium
Delta Group 3940,0.8086398471954416,9,0.11175169150440696,0.09004712388377256,0.06792638012260041,80.31824856763646,1477,163526,0.08479486233875154,0.11547014060532865,11,medium
Saturn Services 7471,0.9729228876798669,3,0.03292060657830858,0.007305652333747069,0.045408186362358126,91.84348169870941,1866,484160,0.03610933726806655,0.020591805024961246,1,low
Delta Partners 2734,0.8856191029091639,4,0.009901242156279121,0.03991747820348601,0.009706005517469694,97.51313516808895,4834,265047,0.05145535639664734,0.05208594757016753,2,low
Eagle Manufacturing 4433,0.543826254897112,36,0.12253696079926546,0.11299115807438358,0.15921793794904163,57.798506122552276,1395,16758,0.2819078025340992,0.14788517823839276,7,high
Saturn Group 6199,0.6376965242253134,28,0.21419508448450789,0.2015074774304698,0.2665399201689307,48.57770558879124,1154,31895,0.21012607599104424,0.10032699308536364,14,high
Delta Supplies 7451,0.5462240208484109,15,0.15612345598279687,0.20388699865436238,0.29275845995120914,62.619182935233006,987,155876,0.3000859090392438,0.22367052938884946,15,high
Prime Supplies 1822,0.7516122003127496,8,0.07489573832079816,0.07960311909114398,0.12293458248317936,81.89845460472296,1852,357511,0.1791104996950063,0.12499858715017002,7,medium
Apex Industries 6018,0.246655749116139,56,0.48071528344849873,0.330241358459639,0.21758677445621002,12.985626092890875,672,29898,0.5755707373594248,0.3055993582866521,49,critical
Nova Networks 1709,0.664701818987157,7,0.055963724606298476,0.10119241454023105,0.08432908427793485,79.11897272083077,906,79507,0.13996200960046928,0.15742113463540477,8,medium
Delta Partners 9490,0.4571009993738663,30,0.2422811327204725,0.43757066973562575,0.3401965060559019,30.102548167351557,400,4634,0.5259658501970066,0.4056765270383463,50,critical
Orion Solutions 9988,0.9679836174403401,4,0.042608576562167065,0.014650240400189495,0.008018376451024208,96.27386210283721,2923,411990,0.046660095905575384,0.03296301126592302,1,low
Apex Corp 1658,0.4499714068768478,60,0.4555370553525944,0.28831870711181445,0.21753754327139385,24.534748963064274,23,106292,0.3884619525084806,0.5458156151193196,45,critical
Saturn Systems 6085,0.9403118306518289,5,0.020857480422679566,0.007485630911891979,0.04668488299342442,91.4882061227533,2576,210715,0.025686454317104337,0.04892104927957265,3,low
Saturn Manufacturing 8836,0.6300896592645542,17,0.17440734521126897,0.18825158911668285,0.28658168488816266,50.255824821087046,1,163388,0.14098419360822878,0.15598035435409113,9,high
Pulsar Distribution 4946,0.9105466561819683,0,0.01161255366082614,0.00866226699451799,0.029874796238127218,80.22547425356595,4807,137268,0.07399166504028236,0.03324105497492148,2,low
Cobalt Networks 5333,0.936831789106892,1,0.022349013210324658,0.009881453300051924,0.03342266325918059,82.51442827018154,1785,150158,0.043299747844629664,0.04584692042537965,2,low
Crest Technologies 4562,0.8104018408848906,7,0.1051372060794139,0.05028827850169431,0.12780361784879435,84.2858233311931,732,227915,0.10834871013592276,0.14757011127995168,8,medium
Stellar Partners 1175,0.9559462968620636,1,0.002247604289454334,0.023450359010689974,0.04992932134720179,84.67725776202002,3564,39021,0.07470088150836958,0.01487144625950546,2,low
Onyx Resources 2898,0.31537485802147475,40,0.4882220345350881,0.14991878023044486,0.14913610236821717,39.93024239140892,444,59898,0.67804422638929,0.44220786772244525,33,critical
Alpha Global 5289,0.45450180484869807,50,0.191444013449396,0.34402294738362865,0.41519058928943864,28.456332817056587,37,21701,0.32918655657492735,0.6549932765741419,50,critical
Nexus Supplies 9673,0.8514274363546322,14,0.05115078857743256,0.10360034792501809,0.1353789545359565,76.65219270283497,1603,146780,0.08926165529963981,0.05208058106303659,5,medium
Mercury Logistics 5906,0.38872015104734275,30,0.22527689395562056,0.46039505233957606,0.21991736254907568,6.590146576935038,182,43016,0.3646457061660293,0.2545323867490551,43,critical
Granite Group 6645,0.7164647677421797,5,0.0708700500929422,0.07331258599528995,0.11605687016760423,83.33986317546938,1533,47991,0.1704899486391092,0.12866341828091038,6,medium
Summit Systems 4870,0.8561891239881193,1,0.012108201528719161,0.007025519469207857,0.03402657312328377,99.02892991594284,5000,266002,0.03533882295390188,0.03474567266470481,2,low
Stellar Materials 2828,0.5378919391665472,16,0.13670978795618074,0.24773201720769167,0.1851344857011951,40.05308070564046,896,84587,0.24316160453690805,0.0992628832808588,8,high
Saturn Resources 6740,0.6532909346586285,34,0.11244788595726718,0.2181853587799402,0.12803861354176127,47.92566785369617,957,129832,0.29575040131911595,0.15080929236247453,12,high
Pinnacle Distribution 1994,0.9821082725534723,4,0.029173820157189514,0.05599895845972126,6.134550330829259e-05,89.85647595755597,2924,54626,0.07210585081239643,0.00976463002550675,2,low
Saturn Components 7267,0.9077443787920467,2,0.011807974530921504,0.033704007494423184,0.022204762247036696,88.17360913325201,791,442649,0.016749322006892078,0.04319303563870292,3,low
Eagle Networks 9684,0.25315532610590386,37,0.18860189491825102,0.34750618700955627,0.3033493975459761,19.59411599322455,219,81890,0.6420420419996,0.4446476224326888,34,critical
Nova Materials 9144,0.7535034142751702,6,0.07796828074801564,0.0980572074886015,0.05823924061266665,64.28028167591339,2233,268505,0.07631873645601385,0.06026483500511147,5,medium
Pinnacle Trading 6626,0.4063434316966248,35,0.23894073043299918,0.39529003026697807,0.3905346649329007,27.337402645847742,450,20569,0.6982220713472642,0.5237364284167656,40,critical
Onyx Networks 3737,0.9422291143723852,4,0.0343087781630293,0.01909997918716116,0.004675278294545485,88.10110840847244,1652,443042,0.014234020364528525,0.005622178321340688,1,low
Pulsar Logistics 6302,0.8504601284421877,2,0.042305577435123226,0.029153113643459645,0.03264564462388523,83.46878754814988,1383,403420,0.04216784459237898,0.010889836333197926,2,low
Crest Distribution 7904,0.9000166807309026,4,0.04496874199887695,0.0019461594237922875,0.04200909994344155,84.07402906762066,3422,81889,0.016586743826805042,0.026296863613462538,1,low
Omega Partners 7847,0.3636429196441312,34,0.3741767941146066,0.39814361978098206,0.3208644486523949,14.170310809802418,564,86688,0.42947959995814466,0.5228413542462428,43,critical
Mercury Global 414,0.8860618817983902,2,0.026763108955806462,0.043582868859732574,0.012826266767362798,87.48884137535816,3625,187763,0.033031450949648676,0.020934779334962458,0,low
Metro Enterprises 612,0.7993958773937513,13,0.0433516870825121,0.033241297007466364,0.11204342156690644,62.32489999769694,2864,260303,0.11423393355921446,0.14108594893050805,12,medium
Prime Services 8504,0.4345113077993161,30,0.4144056263940504,0.20668928511478069,0.15040896688493466,2.997365590158629,694,82287,0.6741914411614667,0.4306940699618871,31,critical
Orion Trading 2409,0.517944543819748,16,0.1341879230579442,0.2419823119858054,0.2272522288773787,43.19046756404829,654,56379,0.16949516239026405,0.17975454377058253,15,high
Jade Services 655,0.6774245747523355,19,0.1634283224003968,0.09374325667930708,0.2033994643992648,58.99848935406572,1120,172277,0.16774065255592419,0.2645134995479658,7,high
Pacific Global 6015,0.5765349232313501,14,0.17954270046105272,0.26189702689106686,0.10464440845471217,37.520207503932916,171,107154,0.18104719177521944,0.2093221317490724,21,high
Granite Resources 6826,0.8444686783104706,3,0.039022795169547486,0.04723237633482039,0.037775913856790015,94.19696863426658,4274,206793,0.07385443753591833,0.05197202528897304,3,low
Sapphire Resources 5891,0.5903288468021564,13,0.2182401644899557,0.1661296083274449,0.15585120770758154,57.397113316097304,1643,105802,0.1523551667705246,0.11915597349090122,8,high
Neptune Trading 280,0.6054358710996496,14,0.2493401855920652,0.1437714050117,0.25624761353142317,39.79376956684342,1415,20545,0.31170361773108524,0.3028202483341534,22,high
Alpha Components 8257,0.8714509445053111,12,0.0449363497712948,0.07105161023266192,0.11900393238153024,74.49320238980319,1187,228926,0.11035047231358498,0.10370961129303571,3,medium
Saturn Group 3568,0.22811055625089874,36,0.2571092688393027,0.43015154751917195,0.29764709330936173,22.672159433195265,535,102289,0.33042943136089703,0.44132601437126256,16,critical
